1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,0
1回目,0.000000,2
1回目,0.000000,1
1回目,0.000000,2
1回目,0.000000,0
1回目,0.000000,0
1回目,0.000000,0
